train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
34.59967,43.19988,19.415483,-72.426735,600.00146,12.372492836676217,9.202587142654153,14.0,1,54,0.0002940983606557377,470.23370361328125,-0.028104092925786972,7.693244457244873,0.01508365385234356,0.010787884704768658,0.120208740234375,0.0017266273498535156,142,1494.0023601055145,212992,212992,26624
34.29618,39.732857,18.785114,-4.541084,378.22833,12.072254335260116,9.275051008946019,14.0,1,44,0.00029360655737704916,375.12274169921875,-0.028640927746891975,7.615482330322266,0.017353834584355354,0.014073643833398819,0.13206787109375,0.0010676980018615723,143,1597.7715532779694,229376,229376,28672
38.24567,41.57939,24.67942,-4.54953,406.9649,12.968110709987966,9.423940564153424,15.0,1,45,0.0002931147540983606,388.23773193359375,-0.02697257325053215,7.5494771003723145,0.02023058757185936,0.00982656516134739,0.12288818359375,0.00012034177780151367,144,1697.918348312378,245760,245760,30720
36.76142,42.524513,19.79599,-4.9032416,278.9966,12.5006038647343,9.489251464428273,14.0,1,39,0.0002926229508196721,460.5074768066406,-0.033952485769987106,7.502559185028076,0.025780443102121353,0.010423274710774422,0.12049560546875,0.0008137226104736328,145,1799.855227470398,262144,262144,32768
36.35365,40.176632,19.94569,-4.9881353,277.75342,12.573996405032954,9.30754448435931,14.0,1,38,0.00029213114754098355,320.07244873046875,-0.02006286382675171,7.460808277130127,0.007098672911524773,0.012687534093856812,0.120928955078125,0.0002130270004272461,146,1901.6478600502014,278528,278528,34816
38.72752,45.42873,23.800537,-4.865482,644.3736,12.950151975683891,9.525391198502149,15.0,1,56,0.00029163934426229505,313.6452331542969,-0.02172396332025528,7.407867908477783,0.02008422091603279,0.015446759760379791,0.133599853515625,0.0011777281761169434,147,2002.2903537750244,294912,294912,36864
40.488594,65.221466,25.278334,-4.2716694,2030.4023,13.229128580134065,9.643803921961208,15.0,1,95,0.00029114754098360655,681.3330078125,-0.024298284202814102,7.369186878204346,0.013193881139159203,0.012451490387320518,0.127044677734375,0.0003504157066345215,148,2103.2035703659058,311296,311296,38912
39.402534,44.08185,22.974728,-4.413547,376.09552,12.860135551447936,9.70226043401108,15.0,1,43,0.000290655737704918,498.4657897949219,-0.03229375556111336,7.331505298614502,-0.009658876806497574,0.00970414374023676,0.1343017578125,-0.0010145902633666992,148,2202.0893704891205,327680,327680,40960
38.01902,46.43888,23.117954,-4.6321754,715.209,12.637423312883435,9.614237817986728,15.0,1,58,0.00029016393442622945,447.7710876464844,-0.020826589316129684,7.281605243682861,0.009234583005309105,0.01051795482635498,0.133380126953125,-0.00040137767791748047,149,2301.6643874645233,344064,344064,43008
38.68752,42.947796,24.05003,-4.1655965,328.28802,12.845105328376704,9.568292210166941,15.0,1,42,0.00028967213114754095,403.2254638671875,-0.03398793563246727,7.235100269317627,0.023181218653917313,0.013093847781419754,0.138177490234375,0.0010638236999511719,150,2401.3122465610504,360448,360448,45056
39.75008,45.06052,22.568836,-4.6088595,392.05078,12.772613065326633,9.812747001969093,15.0,1,44,0.00028918032786885245,457.7344055175781,-0.03520074114203453,7.1846842765808105,0.011751329526305199,0.011815735138952732,0.1349853515625,-0.0013920068740844727,150,2501.1097469329834,376832,376832,47104
39.57525,43.399593,25.280693,-4.7114334,369.79025,12.947434292866083,9.618882155311638,15.0,1,44,0.0002886885245901639,435.8054504394531,-0.02993742562830448,7.121883869171143,0.01571212336421013,0.010551909916102886,0.128900146484375,-0.0005118846893310547,151,2598.4951770305634,393216,393216,49152
39.968475,43.153755,25.16867,-144.736,347.27908,13.336848635235732,9.48461243000008,15.0,1,42,0.0002881967213114754,396.97381591796875,-0.019051961600780487,7.061919689178467,0.020526744425296783,0.012581449002027512,0.13848876953125,0.0007047653198242188,151,2698.0539784431458,409600,409600,51200
41.970875,50.92272,24.771797,-6.0371604,549.0733,12.851282051282052,10.16358183871424,15.0,1,51,0.00028770491803278684,445.2935791015625,-0.030835352838039398,7.0146565437316895,0.012067032977938652,0.011469537392258644,0.1506591796875,0.0006103515625,152,2796.440750837326,425984,425984,53248
42.265804,47.441467,25.55655,-5.9286346,367.87286,13.255739795918368,9.915087463138265,15.0,1,43,0.00028721311475409834,474.9909973144531,-0.033291492611169815,6.945178508758545,0.020044878125190735,0.012298351153731346,0.149755859375,0.0005624890327453613,149,2954.3285043239594,442368,442368,55296
41.841797,46.646744,25.285763,-4.5901947,499.68372,13.186904005085823,9.899079122071809,15.0,1,50,0.0002867213114754098,439.9032287597656,-0.03460271656513214,6.874397277832031,0.03586186468601227,0.016474943608045578,0.146832275390625,0.00042563676834106445,146,3136.552665233612,458752,458752,57344
43.219128,51.590355,24.345985,-5.0885906,593.0835,13.087467362924283,10.223873898977752,15.0,1,53,0.0002862295081967213,590.0094604492188,-0.024013714864850044,6.793830394744873,0.008877608925104141,0.011123154312372208,0.152593994140625,0.0011192560195922852,142,3332.4711887836456,475136,475136,59392
46.121044,51.32799,29.444138,-25.743332,412.02435,13.81545636242505,10.23891420182041,16.0,1,45,0.0002857377049180328,514.6182250976562,-0.021342361345887184,6.742466449737549,0.006334947422146797,0.014581388793885708,0.1508056640625,0.0010052323341369629,143,3427.494248867035,491520,491520,61440
44.59833,48.026207,30.553421,-4.188036,413.548,13.678899082568808,10.031884312076688,16.0,1,45,0.00028524590163934424,411.96484375,-0.03466618433594704,6.664916515350342,0.01830991543829441,0.015620512887835503,0.15062255859375,0.0008846521377563477,144,3522.8791992664337,507904,507904,63488
45.23562,47.805435,30.273647,-4.5208583,323.6251,13.694314381270903,10.171285626005192,16.0,1,41,0.0002847540983606557,556.0953369140625,-0.02269463613629341,6.606330871582031,0.008150141686201096,0.01451210305094719,0.166973876953125,0.0011889338493347168,144,3616.6099796295166,524288,524288,65536
47.11388,51.57242,31.26867,-9.176643,558.76276,14.057409879839787,10.2090650165219,16.0,1,53,0.0002842622950819672,546.7522583007812,-0.02282295748591423,6.527424335479736,0.026278037577867508,0.01820337399840355,0.164678955078125,0.0007623434066772461,145,3712.3001816272736,540672,540672,67584
46.67573,55.45878,28.041403,-4.401572,633.83514,13.637966101694916,10.463712077438336,16.0,1,55,0.0002837704918032787,543.834716796875,-0.028925282880663872,6.4780802726745605,0.0184555035084486,0.015157036483287811,0.155511474609375,0.0018867254257202148,144,3842.4737627506256,557056,557056,69632
57.187828,253.42653,33.039345,-6.754233,9508.278,14.50782845473111,11.6526527384366,17.0,1,200,0.00028327868852459013,519.0316772460938,-0.026492372155189514,6.410628795623779,0.02888946235179901,0.013969460502266884,0.1644287109375,0.0012819170951843262,145,3938.043596982956,573440,573440,71680
45.95016,51.039623,29.98363,-4.6981463,431.66745,13.625336927223719,10.331359352595566,16.0,1,46,0.00028278688524590163,454.2817687988281,-0.043433960527181625,6.339890003204346,0.019101256504654884,0.014460649341344833,0.173797607421875,0.00033152103424072266,146,4033.3829107284546,589824,589824,73728
48.467163,55.68878,31.009237,-4.5230556,710.26874,13.950583390528482,10.561141462640482,16.0,1,58,0.0002822950819672131,634.6791381835938,-0.02564697153866291,6.268158435821533,0.018280237913131714,0.015872187912464142,0.1703857421875,0.0011887550354003906,146,4127.626789569855,606208,606208,75776
50.23911,53.718414,31.346188,-4.8316264,326.18347,14.342087076710435,10.533248340007912,16.0,1,42,0.0002818032786885246,557.7218627929688,-0.029988951981067657,6.1975626945495605,0.012007609941065311,0.016469107940793037,0.172509765625,0.0004273653030395508,147,4220.138389110565,622592,622592,77824
49.53536,53.663387,33.354767,-4.7553334,385.79523,14.192227619708536,10.509298382756462,17.0,1,44,0.00028131147540983603,448.09820556640625,-0.029764380306005478,6.130313396453857,0.017969533801078796,0.016252722591161728,0.173870849609375,0.0010428428649902344,148,4313.322397708893,638976,638976,79872
51.075897,53.630653,34.577705,-5.596038,466.17606,14.327452364149611,10.639338665668596,17.0,1,48,0.00028081967213114753,489.2137145996094,-0.022777803242206573,6.081721782684326,0.021093226969242096,0.01379415113478899,0.17874755859375,0.00029665231704711914,148,4405.910270452499,655360,655360,81920
51.467136,55.971466,35.128258,-4.944968,448.02075,14.366481223922115,10.662996223046656,17.0,1,47,0.00028032786885245903,592.349365234375,-0.014229308813810349,6.004322052001953,0.021309763193130493,0.013445968739688396,0.178131103515625,0.0019272565841674805,149,4499.9938089847565,671744,671744,83968
52.532124,63.500275,32.45219,-4.736316,887.8108,14.18303886925795,10.987419498303717,17.0,1,64,0.0002798360655737705,617.3242797851562,-0.02664073184132576,5.961639404296875,0.031824540346860886,0.013391008600592613,0.175396728515625,0.0008304715156555176,149,4593.148303031921,688128,688128,86016
52.087814,58.47542,31.862364,-6.3223815,569.0262,14.26027397260274,10.846408909233917,17.0,1,52,0.0002793442622950819,576.264404296875,-0.0314391665160656,5.918312072753906,0.03790035471320152,0.012209420092403889,0.16497802734375,0.0026912689208984375,150,4686.418483018875,704512,704512,88064
52.611263,56.05865,36.40612,-4.3956523,428.4228,14.74507042253521,10.587519742168856,17.0,1,46,0.0002788524590163934,608.027099609375,-0.02064739167690277,5.87529182434082,0.02550387941300869,0.015143591910600662,0.16871337890625,0.002818584442138672,150,4779.613620996475,720896,720896,90112
57.42168,63.87784,36.800133,-3.9555488,499.951,14.939060205580029,11.240396194341782,17.0,1,49,0.00027836065573770487,656.9322509765625,-0.025961628183722496,5.830354690551758,0.03523433953523636,0.021578380838036537,0.176666259765625,0.0020290017127990723,151,4870.851581811905,737280,737280,92160
56.027065,61.19333,40.304478,-4.2778687,529.58514,15.01086956521739,10.963603718222998,18.0,1,51,0.00027786885245901637,661.337890625,-0.03845737501978874,5.773563861846924,0.002221553586423397,0.01499194372445345,0.186761474609375,0.0020819902420043945,151,4961.498702049255,753664,753664,94208
57.80087,62.79748,38.63078,-4.2527375,619.74524,15.096678966789668,11.160762021337865,18.0,1,54,0.00027737704918032787,488.2222900390625,-0.02459930256009102,5.729889392852783,0.02479761466383934,0.015117756091058254,0.17481689453125,0.00047475099563598633,150,5120.673583507538,770048,770048,96256
56.981106,66.22846,39.49069,-4.8054276,667.5818,14.87710314557425,11.214453826948686,18.0,1,56,0.0002768852459016393,736.1862182617188,-0.02643543854355812,5.664295196533203,0.029043307527899742,0.024298643693327904,0.188897705078125,0.00226593017578125,150,5220.467784404755,786432,786432,98304
63.20827,263.708,36.290024,-4.1179013,9495.139,14.82525697503671,12.326517478881252,17.0,1,200,0.00027639344262295076,7906.3349609375,-0.01687329262495041,5.579334735870361,0.019575264304876328,0.014033686369657516,0.185833740234375,0.0008839964866638184,150,5331.041919708252,802816,802816,100352
58.792076,71.804436,35.134773,-4.617424,1111.4067,14.897626112759644,11.51891337255996,17.0,1,71,0.00027590163934426227,834.802001953125,-0.022572090849280357,5.510578632354736,0.016766250133514404,0.02531718648970127,0.1978759765625,0.0017679929733276367,151,5420.520177364349,819200,819200,102400
64.15162,137.53566,36.53631,-4.1538363,4229.44,14.927636643571978,12.353691804031225,17.0,1,135,0.00027540983606557377,1008.4393310546875,-0.020959900692105293,5.439208984375,0.021534178406000137,0.016356993466615677,0.202923583984375,0.0013984441757202148,151,5508.189368247986,835584,835584,104448
60.136524,67.01327,38.175934,-4.771897,581.93384,15.159606656580937,11.466695937815027,18.0,1,53,0.0002749180327868852,817.3152465820312,-0.023678455501794815,5.390063762664795,0.009235554374754429,0.013727832585573196,0.201708984375,0.003267943859100342,152,5595.27249956131,851968,851968,106496
60.377777,74.17126,38.90263,-4.43892,1102.3657,15.032501889644747,11.594809562132548,18.0,1,71,0.00027442622950819666,952.688232421875,-0.02054482325911522,5.306291580200195,0.0006185993552207947,0.017880890518426895,0.205181884765625,0.0019530057907104492,152,5683.363574743271,868352,868352,108544
61.824066,79.40056,35.18097,-2.7567031,1271.0088,14.93659281894576,11.960328401227937,17.0,1,76,0.00027393442622950816,868.7694091796875,-0.02030540630221367,5.238601207733154,0.03130166232585907,0.015029697678983212,0.1943603515625,0.002758502960205078,153,5771.327639341354,884736,884736,110592
66.84513,84.75241,42.93479,-1.9743621,892.8699,15.658287509819324,12.154683684924695,18.0,1,64,0.00027344262295081966,4509.4853515625,-0.020754223689436913,5.177859783172607,0.020627819001674652,0.02414742484688759,0.20706787109375,0.0010611414909362793,153,5857.966352462769,901120,901120,112640
66.109604,81.666756,41.77803,-4.255906,1020.9499,15.618012422360248,12.068131577681907,18.0,1,69,0.0002729508196721311,862.30712890625,-0.025434553623199463,5.124622821807861,0.037325937300920486,0.017801625654101372,0.215185546875,0.0040514469146728516,154,5945.964698314667,917504,917504,114688
65.93481,84.47556,42.799206,-4.6020637,1459.0016,15.643243243243242,11.97697850844686,18.0,1,81,0.0002724590163934426,893.1392822265625,-0.028439363464713097,5.066068649291992,0.032507941126823425,0.017305715009570122,0.201141357421875,0.0020406246185302734,154,6035.177070379257,933888,933888,116736
64.908,73.92354,40.768448,-4.467456,587.2903,15.430708661417324,11.963968292045688,18.0,1,53,0.0002719672131147541,944.1720581054688,-0.031612642109394073,5.014773845672607,0.02349933236837387,0.018319835886359215,0.213330078125,0.003990054130554199,155,6122.586782693863,950272,950272,118784
66.574455,76.25498,44.529488,-1.440665,829.06604,15.85625,11.832210737537597,18.0,1,62,0.00027147540983606556,787.7437744140625,-0.017591003328561783,4.958461284637451,0.016366824507713318,0.02389402501285076,0.205438232421875,0.0033074617385864258,155,6209.706537485123,966656,966656,120832
71.722496,277.5577,38.610214,-2.7839966,9520.599,15.303343949044587,13.133362545362901,18.0,1,200,0.000270983606557377,896.6174926757812,-0.016714099794626236,4.89219856262207,0.02222174033522606,0.01692243665456772,0.204290771484375,0.0003148317337036133,156,6294.725260019302,983040,983040,122880
68.32357,85.98285,42.852497,-4.6349525,1026.1415,15.583606557377049,12.349702064872034,18.0,1,70,0.0002704918032786885,4677.234375,-0.005603868514299393,4.838306427001953,0.049442537128925323,0.027483796700835228,0.230810546875,0.00010395050048828125,155,6443.096380233765,999424,999424,124928
70.669975,86.32779,43.65328,-4.4474306,1047.3988,16.016990291262136,12.322810275159462,18.0,1,69,0.00027,1664.18408203125,-0.02655014954507351,4.785093784332275,0.037461377680301666,0.02200993150472641,0.219866943359375,0.0028399229049682617,155,6537.650843858719,1015808,1015808,126976
75.61156,83.33923,49.677605,-2.1085355,588.98724,16.59075907590759,12.599079819379305,19.0,1,53,0.00026950819672131145,1086.139892578125,-0.03717231750488281,4.724445819854736,0.02950914017856121,0.019830545410513878,0.23238525390625,0.004318177700042725,153,6717.5333886146545,1032192,1032192,129024
76.042336,92.69408,45.994415,-4.001281,1083.7809,16.45394190871369,12.719204735700208,19.0,1,70,0.0002690163934426229,1179.5780029296875,-0.03828025609254837,4.666072368621826,0.01910099945962429,0.02322259545326233,0.2065673828125,0.0036250948905944824,152,6889.298287630081,1048576,1048576,131072
75.774506,91.68233,49.10947,-2.9665456,1083.8799,16.22883487007544,12.911281774086127,19.0,1,70,0.0002685245901639344,1219.7398681640625,-0.022315453737974167,4.604218006134033,0.01512326579540968,0.018467126414179802,0.219970703125,0.0045008063316345215,152,6973.030338525772,1064960,1064960,133120
75.604836,175.3548,41.556114,-4.3127537,5406.7305,15.894995898277276,13.18837331552232,18.0,1,152,0.0002680327868852459,1691.924560546875,-0.02903212420642376,4.536745071411133,0.010900713503360748,0.020100275054574013,0.21126708984375,0.0021601319313049316,153,7061.303791999817,1081344,1081344,135168
73.5613,80.6838,50.391403,-4.043677,722.50397,16.14654454621149,12.559076324904499,19.0,1,58,0.00026754098360655734,1169.4576416015625,-0.030220966786146164,4.485995769500732,0.015532787889242172,0.018354326486587524,0.226904296875,0.0043485164642333984,153,7159.646445512772,1097728,1097728,137216
76.62272,93.802025,49.051643,-4.023176,977.70386,16.266438941076004,12.923570607305164,19.0,1,67,0.00026704918032786885,1593.0556640625,-0.03313570097088814,4.416641712188721,0.031963735818862915,0.019797544926404953,0.2165771484375,0.0036007165908813477,153,7255.380118608475,1114112,1114112,139264
77.21544,92.20135,45.469635,-4.0850306,804.91455,16.35185185185185,12.948321457130136,18.0,1,61,0.00026655737704918035,1065.1485595703125,-0.02306985855102539,4.3616790771484375,0.021315651014447212,0.019645163789391518,0.205108642578125,0.004718601703643799,153,7350.652875185013,1130496,1130496,141312
85.91046,293.41803,46.842186,-1.3353403,9513.76,16.501712328767123,14.093924070253365,19.0,1,200,0.0002660655737704918,1370.3182373046875,-0.01083553209900856,4.31292724609375,0.024094395339488983,0.022830018773674965,0.215130615234375,0.0011625885963439941,151,7551.387817621231,1146880,1146880,143360
83.29181,109.765755,50.25837,-2.7686954,1045.5101,16.90443092962641,13.34932933695669,19.0,1,69,0.00026557377049180324,1735.0286865234375,-0.020533539354801178,4.269050598144531,0.00693391403183341,0.022444460541009903,0.23741455078125,0.004554450511932373,152,7635.4506483078,1163264,1163264,145408
83.5485,100.85727,50.281673,-0.6147864,1015.0486,16.75461741424802,13.539107116479276,19.0,1,68,0.00026508196721311474,1440.508544921875,-0.026124242693185806,4.216267108917236,0.05459247902035713,0.02083306387066841,0.224542236328125,0.004508912563323975,152,7719.143091917038,1179648,1179648,147456
87.840126,112.767075,55.386864,-4.147315,1584.6362,17.52014010507881,13.484733431075517,20.0,1,84,0.0002645901639344262,1385.94482421875,-0.028588276356458664,4.146420001983643,0.02023930661380291,0.02199389412999153,0.21488037109375,0.004796206951141357,153,7801.314734697342,1196032,1196032,149504
80.11672,107.57138,45.074245,-1.1478252,1398.3651,16.369470945359932,13.325356996930449,19.0,1,79,0.0002640983606557377,1953.9942626953125,-0.03573957085609436,4.081906795501709,0.055622536689043045,0.01792922057211399,0.222161865234375,0.004849255084991455,153,7884.865357160568,1212416,1212416,151552
89.57005,116.44684,57.578327,-2.0484924,1591.015,17.613047363717605,13.598922626873707,20.0,1,84,0.00026360655737704913,1338.5299072265625,-0.015416237525641918,4.023270130157471,0.03172824904322624,0.023807426914572716,0.238739013671875,0.005051374435424805,154,7966.94042801857,1228800,1228800,153600
95.0572,117.77648,58.268116,-1.9416758,960.7215,17.968123861566486,14.026837545421346,20.0,1,66,0.00026311475409836063,2242.205322265625,-0.03602627292275429,3.9645426273345947,0.04169061407446861,0.019872579723596573,0.2234375,0.004690945148468018,154,8048.561851739883,1245184,1245184,155648
88.09471,111.72475,57.181587,-1.2193246,1049.2401,17.479073909171863,13.47145850803866,20.0,1,69,0.0002626229508196721,1521.033203125,-0.019321242347359657,3.8929903507232666,0.03534998372197151,0.02781303972005844,0.221337890625,0.005392789840698242,155,8129.757310628891,1261568,1261568,157696
98.817276,121.81945,60.318726,-4.253462,1149.4216,18.43970315398887,14.071694924798324,21.0,1,72,0.0002621311475409836,1903.550537109375,-0.026243213564157486,3.8283445835113525,0.03933854401111603,0.02712974324822426,0.233099365234375,0.005607008934020996,155,8211.216472148895,1277952,1277952,159744
98.56868,159.07135,60.16645,-0.26533484,3661.0557,18.068033550792173,14.429377249900176,20.0,1,125,0.0002616393442622951,2109.2265625,-0.02215852402150631,3.761810541152954,0.03156936913728714,0.019081570208072662,0.233502197265625,0.004558384418487549,156,8292.053586959839,1294336,1294336,161792
100.42558,128.59659,58.478054,-1.1721905,1446.471,18.11306765523633,14.62221847620774,20.0,1,80,0.00026114754098360653,1982.10009765625,-0.036090075969696045,3.7067813873291016,0.010321851819753647,0.01805817149579525,0.2280517578125,0.005960822105407715,156,8372.281371831894,1310720,1310720,163840
106.80613,163.0194,57.52428,-1.7145243,2482.8333,18.298076923076923,15.230712776701903,20.0,1,104,0.000260655737704918,2912.90625,-0.04525519907474518,3.644853353500366,0.04668391868472099,0.018189527094364166,0.2302734375,0.003641784191131592,157,8452.221694946289,1327104,1327104,165888
111.19066,154.43178,60.37201,-2.3725357,1518.5253,18.672115384615385,15.445163275345168,20.0,1,82,0.0002601639344262295,2409.985595703125,-0.023911725729703903,3.58278489112854,0.02461361140012741,0.019166849553585052,0.227191162109375,0.005050957202911377,157,8529.938105583191,1343488,1343488,167936
99.57248,141.9981,50.551872,-2.2969575,1877.9723,17.521613832853024,14.916732176869896,19.0,1,91,0.000259672131147541,2488.437255859375,-0.02847006916999817,3.5116522312164307,0.025990692898631096,0.016228966414928436,0.237530517578125,0.005961000919342041,157,8607.342055559158,1359872,1359872,169984
111.66736,147.24828,60.105114,-2.075308,1212.4102,18.78187250996016,15.367452479083633,20.0,1,74,0.0002591803278688524,3534.11083984375,-0.03493434935808182,3.4698445796966553,-0.004520743619650602,0.021272847428917885,0.2390869140625,0.003397345542907715,157,8717.439768314362,1376256,1376256,172032
126.49023,374.86847,68.247444,-1.6840764,9561.093,19.449704142011836,16.64417421848938,21.0,1,200,0.00025868852459016387,3419.802978515625,-0.028925880789756775,3.430774450302124,0.03300485014915466,0.03560599684715271,0.24114990234375,0.002569735050201416,158,8794.699979782104,1392640,1392640,174080
112.84196,146.98576,63.526653,-1.5918517,1484.5078,18.894632206759443,15.394443725843024,21.0,1,81,0.00025819672131147537,2513.5400390625,-0.029191242530941963,3.358776330947876,0.05267477408051491,0.03347231447696686,0.247418212890625,0.007006824016571045,158,8870.984346628189,1409024,1409024,176128
116.144394,163.25105,64.05761,-1.1942967,1760.5532,19.03030303030303,15.662897383741848,21.0,1,88,0.00025770491803278687,2764.16162109375,-0.0077950432896614075,3.3321492671966553,0.035518236458301544,0.0216058436781168,0.23294677734375,0.005310535430908203,157,9051.653241872787,1425408,1425408,178176
121.25079,169.96902,67.3405,-1.46981,1838.7378,19.472137791286727,15.88943509724256,21.0,1,90,0.0002572131147540983,4049.68017578125,0.0021894965320825577,3.261342763900757,0.006829768419265747,0.02312389761209488,0.2380615234375,0.005046665668487549,157,9130.302591085434,1441792,1441792,180224
128.35005,190.25833,58.67084,-2.3538167,1672.9764,19.34587251828631,16.834448565738175,20.0,1,86,0.0002567213114754098,6101.6640625,-0.025442849844694138,3.243457555770874,-0.013912122696638107,0.017375539988279343,0.228533935546875,0.0024422407150268555,158,9203.680047035217,1458176,1458176,182272
121.20758,162.8098,66.5666,-1.1731437,1363.8779,19.65137614678899,15.72543375267232,21.0,1,78,0.0002562295081967213,2995.181640625,-0.020911358296871185,3.1908323764801025,0.062303703278303146,0.030807700008153915,0.231097412109375,0.007217228412628174,158,9279.680980920792,1474560,1474560,184320
127.039856,172.82701,67.42879,-1.6376951,1549.9769,19.53522607781283,16.525116146187845,21.0,1,83,0.00025573770491803277,2802.61572265625,-0.028867211192846298,3.1123907566070557,0.019278576597571373,0.022452928125858307,0.244073486328125,0.006699800491333008,159,9356.610508203506,1490944,1490944,186368
139.55754,202.00441,70.931595,-1.3572456,2397.727,20.308522114347358,17.22488361688423,22.0,1,102,0.0002552459016393442,4208.8095703125,-0.010852877050638199,3.062173843383789,0.04073791205883026,0.022311000153422356,0.236822509765625,0.006972193717956543,159,9430.46716928482,1507328,1507328,188416
129.11162,169.13455,72.62631,-4.5422435,1713.4542,19.97084233261339,16.315273050477643,22.0,1,87,0.0002547540983606557,3291.06103515625,-0.023351091891527176,2.9993743896484375,0.022404322400689125,0.026510613039135933,0.24622802734375,0.007166564464569092,160,9503.848085403442,1523712,1523712,190464
143.52562,206.05551,75.594315,-1.7919192,2009.023,20.94098712446352,17.114100625720944,22.0,1,94,0.0002542622950819672,4902.96533203125,-0.02756218984723091,2.9360921382904053,0.029456499963998795,0.020384419709444046,0.22633056640625,0.007497131824493408,160,9578.99386048317,1540096,1540096,192512
142.10524,190.51057,73.68657,-1.5270902,1840.0417,20.84446878422782,17.035106929259463,22.0,1,90,0.00025377049180327866,4157.25439453125,-0.03285334259271622,2.871915578842163,0.021766699850559235,0.021797897294163704,0.234747314453125,0.009669721126556396,161,9651.763351202011,1556480,1556480,194560
