train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
15.712816,32.809093,5.511859,-93.36745,1134.8282,8.940801798426376,7.216832419431524,9.0,1,72,0.0003,360.5512390136719,-0.02288413792848587,8.443520545959473,0.013361779972910881,0.010893035680055618,0.1124755859375,-0.0004926919937133789,139,117.16367626190186,16384,16384,2048
20.266624,106.344505,6.576232,-24.244804,5107.4106,9.491114701130856,8.099711908841558,9.0,1,148,0.0002995081967213115,911.8978881835938,-0.017774775624275208,8.413623809814453,0.0036912988871335983,0.009349439293146133,0.111016845703125,0.0002808570861816406,146,223.69957637786865,32768,32768,4096
19.770388,29.63828,7.4581394,-35.493904,319.17902,9.766806722689076,7.718023698005857,10.0,1,40,0.0002990163934426229,267.220947265625,-0.03883879631757736,8.353843688964844,0.024968374520540237,0.012933711521327496,0.1276611328125,0.001546323299407959,149,327.78543519973755,49152,49152,6144
21.46408,28.689608,8.560399,-27.912758,247.55945,10.079479119892232,7.9433595551191996,11.0,1,37,0.00029852459016393437,264.6728210449219,-0.026711151003837585,8.289795875549316,0.0011065080761909485,0.01017734408378601,0.129412841796875,0.002015054225921631,152,428.9396343231201,65536,65536,8192
25.391785,77.02996,10.069912,-5.0897827,3244.1392,10.59508041627247,8.550462065344956,12.0,1,119,0.00029803278688524587,1141.72802734375,-0.020768409594893456,8.225661277770996,0.03484150767326355,0.011966316029429436,0.129107666015625,0.0008959174156188965,155,526.4607152938843,81920,81920,10240
26.500439,34.754482,10.9914465,-21.65178,297.4544,10.8,8.605783083924564,12.0,1,48,0.00029754098360655737,289.1900939941406,-0.028142068535089493,8.15768051147461,0.008190888911485672,0.009563380852341652,0.118603515625,0.002965211868286133,158,621.6368215084076,98304,98304,12288
29.212303,37.908787,12.535241,-81.0706,301.731,11.39048614741244,8.83262813871637,12.0,1,41,0.0002970491803278688,390.2455139160156,-0.028026506304740906,8.092284202575684,0.0027631036937236786,0.008676327764987946,0.108349609375,0.003910839557647705,160,713.3014461994171,114688,114688,14336
30.000717,36.908085,15.183539,-34.219,416.6987,11.670866141732283,8.73381917677073,13.0,1,45,0.0002965573770491803,334.0608215332031,-0.022728443145751953,8.039435386657715,0.01525873877108097,0.010154484771192074,0.1210693359375,0.0036967992782592773,162,805.9800426959991,131072,131072,16384
30.8938,43.298027,15.787795,-673.1633,382.86026,11.83297062023939,9.033901870973072,13.0,1,44,0.0002960655737704918,374.94696044921875,-0.02029249258339405,7.9672160148620605,0.013054421171545982,0.011810887604951859,0.10914306640625,0.004965841770172119,164,897.1083493232727,147456,147456,18432
31.407072,38.120823,16.300068,-445.04117,330.07483,11.804945054945055,8.995229367315067,13.0,1,41,0.00029557377049180326,355.961669921875,-0.022021079435944557,7.898331165313721,0.009899018332362175,0.007912686094641685,0.116607666015625,0.005326330661773682,165,987.3555555343628,163840,163840,20480
