train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
12.770132,155.57712,5.746977,-7896.0176,292.653,9.01728673431041,7.2161871988552315,9.0,1,43,0.0003,52194.11328125,-0.012849381193518639,8.489823341369629,0.0035359468311071396,0.010348265059292316,0.098345947265625,-0.00022351741790771484,137,119.36013698577881,16384,16384,2048
17.152706,27.125784,6.153803,-7.1483502,270.54877,9.037272006344171,7.499576948983237,9.0,1,39,0.0002995081967213115,218.72544860839844,-0.023834362626075745,8.440634727478027,0.005838107317686081,0.010021019726991653,0.11239013671875,0.0008519291877746582,143,227.97054743766785,32768,32768,4096
19.235233,29.941706,7.013837,-5.0180044,325.45175,9.482816429170159,7.70695996921873,10.0,1,41,0.0002990163934426229,235.74038696289062,-0.020524179562926292,8.382126808166504,0.012484760954976082,0.008645527996122837,0.121893310546875,0.001453995704650879,146,334.5409128665924,49152,49152,6144
21.284178,31.868877,7.5273247,-30.98526,322.23685,9.807469986660738,8.047370714287501,10.0,1,41,0.00029852459016393437,290.7352294921875,-0.03451813384890556,8.312378883361816,0.002715758979320526,0.015386508777737617,0.14285888671875,0.0015630722045898438,149,437.96739411354065,65536,65536,8192
22.567465,31.651772,8.83769,-65.32963,404.4463,10.248381128584644,8.113943963847083,11.0,1,45,0.00029803278688524587,332.90740966796875,-0.02868013083934784,8.260089874267578,0.014388572424650192,0.009776746854186058,0.12484130859375,0.002446293830871582,152,537.6252682209015,81920,81920,10240
23.733112,33.126472,9.395149,-157.04037,429.22037,10.417357386640663,8.252911726381775,11.0,1,47,0.00029754098360655737,366.7999267578125,-0.02222469635307789,8.195740699768066,0.011204574257135391,0.012676012702286243,0.117926025390625,0.0018950104713439941,154,635.0336372852325,98304,98304,12288
29.254591,40.07361,13.18289,-4.7399135,499.88712,11.464667005592272,8.802334070137439,13.0,1,55,0.0002970491803278688,304.04296875,-0.040896665304899216,8.118815422058105,0.01619395613670349,0.010026524774730206,0.122808837890625,0.002654433250427246,157,730.0954141616821,114688,114688,14336
28.779337,36.154026,12.941299,-70.00911,291.9498,11.348031496062992,8.772548901843095,12.0,1,54,0.0002965573770491803,332.1112060546875,-0.04143372178077698,8.05642032623291,0.014720790088176727,0.009690663777291775,0.11474609375,0.0036066174507141113,159,824.01957654953,131072,131072,16384
30.085352,36.2494,15.141318,-26.399426,318.98578,11.648246546227417,8.777360115189092,13.0,1,40,0.0002960655737704918,371.3820495605469,-0.02596098929643631,8.011639595031738,0.010405005887150764,0.013834678567945957,0.116455078125,0.003458380699157715,160,918.496762752533,147456,147456,18432
32.46255,39.93596,15.810487,-4.812546,355.72232,11.776548672566372,9.161702634771823,13.0,1,44,0.00029557377049180326,380.8302001953125,-0.025394417345523834,7.953303813934326,0.011616528034210205,0.008814102970063686,0.105828857421875,0.002466261386871338,162,1009.4540069103241,163840,163840,20480
32.547462,40.87353,17.65533,-15.541519,611.2606,11.885555555555555,9.097326360727102,14.0,1,54,0.0002950819672131147,391.14410400390625,-0.034100376069545746,7.891891002655029,0.023169469088315964,0.01040889136493206,0.1170654296875,0.00482100248336792,163,1100.8187539577484,180224,180224,22528
