train_returns_Average,train_returns_Std,train_returns_Median,train_returns_Min,train_returns_Max,train_ep_lens_Average,train_ep_lens_Std,train_ep_lens_Median,train_ep_lens_Min,train_ep_lens_Max,learning_rate,value_loss,policy_loss,entropy,old_approx_kl,approx_kl,clipfrac,explained_variance,SPS,TimeSinceStart,VectorizedStep,GlobalStep,SingleStep
7.193696,11.963085,2.5663128,-8.873773,133.72543,11.701744513224536,9.06258874070643,13.0,1,46,0.0002950819672131147,34.082698822021484,-0.01484154723584652,7.978283405303955,0.011326642706990242,0.010002740658819675,0.11580810546875,0.008320927619934082,133,1349.7401278018951,180224,180224,22528
7.9880786,14.288429,2.7042825,-15.72798,134.78406,12.238095238095237,9.200956274859807,14.0,1,45,0.0002945901639344262,32.120452880859375,-0.020754046738147736,7.900123119354248,0.014289576560258865,0.009834772907197475,0.117987060546875,0.01571333408355713,136,1437.0440604686737,196608,196608,24576
9.414085,57.84837,2.8163488,-84.545715,2275.5896,12.211606096131302,10.011500134101253,14.0,1,159,0.0002940983606557377,223.3031768798828,-0.02150600776076317,7.839858531951904,0.01849101111292839,0.009778067469596863,0.10574951171875,0.005496025085449219,139,1524.4488508701324,212992,212992,26624
8.232387,13.605079,3.0229845,-26.257877,110.65535,12.17038777908343,9.412238811786354,14.0,1,42,0.00029360655737704916,37.71458053588867,-0.018660295754671097,7.760879993438721,0.023232679814100266,0.012158120051026344,0.109381103515625,0.029416382312774658,142,1611.6145656108856,229376,229376,28672
8.61478,13.866767,3.2234204,-102.46748,148.3207,12.484578884934757,9.47692142888614,15.0,1,45,0.0002931147540983606,26.88565444946289,-0.019981127232313156,7.671966075897217,0.015144407749176025,0.01436096616089344,0.1224365234375,0.0462377667427063,144,1697.934237241745,245760,245760,30720
8.537863,13.552391,3.1970797,-123.20092,100.010826,12.540785498489425,9.54635682803278,15.0,1,44,0.0002926229508196721,26.72816276550293,-0.012226540595293045,7.618667125701904,-0.005217151716351509,0.010307108983397484,0.112518310546875,0.03863513469696045,147,1782.8177099227905,262144,262144,32768
9.482225,15.845929,3.5254834,-29.632298,240.15799,12.971587399629401,9.631720455115952,15.0,1,56,0.00029213114754098355,49.01827621459961,-0.020345337688922882,7.563313007354736,0.005776882171630859,0.010782703757286072,0.122918701171875,0.023635506629943848,149,1864.854347229004,278528,278528,34816
9.6633415,15.165355,3.3646843,-20.555822,196.47345,12.788046826863832,9.76914957877962,15.0,1,51,0.00029163934426229505,36.76544952392578,-0.026515798643231392,7.482520580291748,0.018150707706809044,0.012379441410303116,0.118048095703125,0.017755568027496338,151,1947.3826525211334,294912,294912,36864
9.934342,15.042455,3.8706372,-53.225338,135.09589,13.015151515151516,9.760051680981356,15.0,1,44,0.00029114754098360655,47.14593505859375,-0.028133071959018707,7.39579439163208,0.011760352179408073,0.011203201487660408,0.122052001953125,0.019150495529174805,153,2029.055913925171,311296,311296,38912
10.353224,15.365485,3.6486967,-10.217964,121.27574,13.094936708860759,9.921137117531185,15.0,1,42,0.000290655737704918,36.814979553222656,-0.010516323149204254,7.326606273651123,0.010111724957823753,0.012561327777802944,0.12596435546875,0.020386934280395508,155,2111.6945977211,327680,327680,40960
10.766217,16.15992,4.014212,-87.691185,180.01097,13.361592806679512,9.957566464610474,15.0,1,49,0.00029016393442622945,48.349327087402344,-0.02772235870361328,7.261268138885498,0.003720143809914589,0.011634090915322304,0.123211669921875,0.028199195861816406,156,2194.0926661491394,344064,344064,43008
10.806061,16.201376,4.2121964,-19.740244,159.4787,13.414494596312778,9.92238633049265,15.0,1,47,0.00028967213114754095,46.641929626464844,-0.021193914115428925,7.186489582061768,-0.005932524800300598,0.0130831403657794,0.115850830078125,0.022369027137756348,158,2279.780185699463,360448,360448,45056
10.965668,16.623732,3.7495818,-71.294,124.70171,13.292714377820761,10.149530251584713,15.0,1,42,0.00028918032786885245,27.529829025268555,0.004237789660692215,7.139427661895752,0.036428261548280716,0.013567468151450157,0.124688720703125,0.03470975160598755,159,2362.2806940078735,376832,376832,47104
12.030477,17.732899,4.6589804,-15.660957,166.3205,13.914935064935065,10.21889822045113,16.0,1,58,0.0002886885245901639,44.27934646606445,-0.030116716399788857,7.063586711883545,0.035414911806583405,0.013170492835342884,0.129608154296875,0.02192056179046631,160,2445.0993642807007,393216,393216,49152
11.424869,19.136623,4.036666,-257.06427,136.98918,13.604125083167,10.316271227801503,15.0,1,48,0.0002881967213114754,43.58378601074219,-0.0260058231651783,6.988728046417236,0.02283509261906147,0.010375229641795158,0.132611083984375,0.04751056432723999,162,2525.506625175476,409600,409600,51200
11.602356,17.699738,3.903899,-49.466248,159.5037,13.444147157190635,10.31773115137839,15.0,1,47,0.00028770491803278684,50.67852783203125,-0.025550633668899536,6.930858612060547,0.01820671372115612,0.01208566501736641,0.133782958984375,0.03175163269042969,163,2605.8146188259125,425984,425984,53248
12.84075,19.476694,4.638828,-119.75641,205.30084,13.979039891818797,10.620325412015251,16.0,1,59,0.00028721311475409834,59.94292449951172,-0.024288423359394073,6.867699146270752,0.02118653431534767,0.01187967974692583,0.1334716796875,0.035894155502319336,164,2685.2784798145294,442368,442368,55296
14.112167,21.590853,5.236198,-24.019072,214.915,14.679284239504474,10.683088837013594,16.0,1,54,0.0002867213114754098,63.263206481933594,-0.0273173525929451,6.810913562774658,0.02973068132996559,0.013265338726341724,0.12908935546875,0.033209264278411865,165,2764.7614936828613,458752,458752,57344
14.308991,44.14624,4.925724,-396.83813,1440.7579,14.203856749311294,11.277542300168788,16.0,1,128,0.0002862295081967213,65.5912094116211,-0.033432722091674805,6.7644877433776855,0.02233993075788021,0.011080987751483917,0.137139892578125,0.029193997383117676,167,2844.4180476665497,475136,475136,59392
12.995994,18.820803,4.985553,-13.827421,146.08728,14.129316181448884,10.488356397049973,16.0,1,46,0.0002857377049180328,39.06796646118164,-0.017684008926153183,6.695072174072266,0.04108080267906189,0.012607195414602757,0.14027099609375,0.04833132028579712,167,2925.798062801361,491520,491520,61440
12.549056,17.804928,4.927799,-64.0479,160.42111,13.825644504748983,10.476185782364771,16.0,1,47,0.00028524590163934424,49.02140808105469,-0.026346804574131966,6.649033069610596,0.014436790719628334,0.013230995275080204,0.1517333984375,0.04514884948730469,168,3006.8398728370667,507904,507904,63488
12.755737,25.716934,4.971052,-515.21674,266.2549,14.151410874053681,10.748027223638507,16.0,1,58,0.0002847540983606557,70.25302124023438,-0.024681633338332176,6.573544025421143,0.013412103056907654,0.011244154535233974,0.137030029296875,0.07657378911972046,168,3105.6624302864075,524288,524288,65536
13.590078,21.502834,5.0807395,-25.250288,236.0512,13.722260990928122,10.88015857307646,16.0,1,55,0.0002842622950819672,87.93730926513672,-0.02171805500984192,6.507217884063721,0.028475699946284294,0.013271646574139595,0.151824951171875,0.03509247303009033,169,3183.5316247940063,540672,540672,67584
14.063898,19.475819,5.3102736,-10.707318,148.35202,14.214586255259468,10.818868789458246,16.0,1,45,0.0002837704918032787,64.76671600341797,-0.02617059275507927,6.455292224884033,0.01755361258983612,0.01104083750396967,0.152130126953125,0.050366878509521484,170,3260.2869663238525,557056,557056,69632
14.12429,20.00887,5.6221447,-14.319268,178.35124,14.216197183098592,10.881779171300519,16.0,1,50,0.00028327868852459013,61.47148132324219,-0.03804508596658707,6.395423889160156,0.013079463504254818,0.011996382847428322,0.14669189453125,0.04818505048751831,171,3336.9598484039307,573440,573440,71680
15.22306,23.259323,5.2956247,-4.179477,254.59364,14.342918763479512,11.282638659395705,16.0,1,57,0.00028278688524590163,67.689453125,-0.023414246737957,6.319770336151123,0.01505281776189804,0.011902670376002789,0.145062255859375,0.0473361611366272,172,3411.8794894218445,589824,589824,73728
15.96756,24.089466,6.04674,-6.2281055,204.71019,14.801140413399857,11.308274056413412,17.0,1,52,0.0002822950819672131,90.30269622802734,-0.03545120730996132,6.2728190422058105,0.03593366965651512,0.01573188789188862,0.144500732421875,0.05260592699050903,173,3488.7782468795776,606208,606208,75776
16.84739,25.049168,6.126976,-50.713577,250.9518,15.062638172439204,11.465551099521026,17.0,1,57,0.0002818032786885246,80.25323486328125,-0.029842756688594818,6.202060699462891,0.009631638415157795,0.011528740637004375,0.1531005859375,0.05708545446395874,174,3564.395744562149,622592,622592,77824
16.806276,24.287394,6.184683,-45.55853,205.35231,15.06454005934718,11.442197172036767,17.0,1,52,0.00028131147540983603,73.73138427734375,-0.038747385144233704,6.127246379852295,0.015458407811820507,0.013183429837226868,0.1587646484375,0.05867952108383179,175,3638.62029004097,638976,638976,79872
16.048632,23.672247,5.698425,-5.9118547,375.8384,14.773695811903012,11.340961706342911,16.0,1,68,0.00028081967213114753,74.63611602783203,-0.017717398703098297,6.08589506149292,0.012800786644220352,0.012723518535494804,0.15565185546875,0.061259329319000244,176,3713.6168024539948,655360,655360,81920
15.825213,21.807224,5.577317,-30.874266,140.16708,14.550778354336545,11.357450266782475,16.0,1,45,0.00028032786885245903,107.07000732421875,-0.031556881964206696,5.997707843780518,0.007291247136890888,0.018469322472810745,0.16177978515625,0.0784119963645935,177,3789.6254279613495,671744,671744,83968
16.940414,28.354704,6.1023784,-34.31025,570.8465,14.691734921816828,11.746274524101517,17.0,1,82,0.0002798360655737705,100.91454315185547,-0.03217798471450806,5.924038410186768,0.01551362406462431,0.013735568150877953,0.15928955078125,0.0619351863861084,178,3864.600991487503,688128,688128,86016
17.344927,25.171286,6.88076,-57.85646,198.97221,15.170713201820941,11.625497510185316,17.0,1,52,0.0002793442622950819,96.62792205810547,-0.014154845848679543,5.838550090789795,0.01228440273553133,0.017215080559253693,0.167669677734375,0.08002346754074097,175,4013.0357677936554,704512,704512,88064
17.923126,25.687357,6.4355106,-5.992755,208.77089,15.112633181126332,11.805415336628972,17.0,1,52,0.0002788524590163934,95.28047180175781,-0.02027081325650215,5.77473258972168,0.004114444367587566,0.012133880518376827,0.15758056640625,0.07661557197570801,176,4086.1265411376953,720896,720896,90112
17.788628,26.138977,7.1504364,-4.5395613,245.25764,15.241512345679013,11.704812197425811,17.0,1,56,0.00027836065573770487,91.69454193115234,-0.019947968423366547,5.717602252960205,0.021142665296792984,0.01248215977102518,0.165435791015625,0.08033883571624756,177,4158.557933807373,737280,737280,92160
18.182451,24.631128,7.1175165,-34.451324,211.07922,15.094761171032358,11.881520410040494,17.0,1,53,0.00027786885245901637,68.0629653930664,-0.03221862018108368,5.663055419921875,0.027229558676481247,0.013773785904049873,0.1626953125,0.09570479393005371,178,4233.017495632172,753664,753664,94208
19.735912,27.93292,7.5757847,-14.080955,242.73051,15.65162311955661,12.195904007601591,17.0,1,56,0.00027737704918032787,73.43359375,-0.031733326613903046,5.613811016082764,0.011576606892049313,0.016623342409729958,0.174835205078125,0.0944858193397522,178,4309.052640914917,770048,770048,96256
19.494987,29.330269,7.3551593,-5.9842935,291.03748,15.14876690533015,12.397332731734641,17.0,1,61,0.0002768852459016393,123.05416107177734,-0.04252748191356659,5.5207905769348145,0.02918751910328865,0.014077331870794296,0.175909423828125,0.08942335844039917,179,4385.880836725235,786432,786432,98304
20.224464,27.896626,8.018511,-8.888465,198.96432,15.800324675324676,12.257878458777862,18.0,1,51,0.00027639344262295076,91.29749298095703,-0.022350896149873734,5.455759048461914,0.0394938588142395,0.01389927975833416,0.173992919921875,0.09840810298919678,179,4462.841924905777,802816,802816,100352
23.049437,32.68234,8.975733,-4.33707,332.29898,16.460963455149503,12.945039881881979,18.0,1,64,0.00027590163934426227,136.42593383789062,-0.034823041409254074,5.389434337615967,0.03395449370145798,0.018373338505625725,0.173663330078125,0.09576767683029175,180,4539.4229509830475,819200,819200,102400
21.482311,29.812979,8.225826,-12.67503,244.18613,16.012244897959185,12.534061879747169,18.0,1,56,0.00027540983606557377,110.75933837890625,-0.037025220692157745,5.338804244995117,0.02569161355495453,0.014633611775934696,0.17142333984375,0.09931439161300659,180,4618.707575798035,835584,835584,104448
25.852745,110.77475,9.798591,-29.66306,3702.7866,16.944120100083403,13.722717448963042,18.0,1,200,0.0002749180327868852,657.8851318359375,-0.02587859518826008,5.259627819061279,0.010346784256398678,0.013919685035943985,0.15498046875,0.022192060947418213,181,4695.843989849091,851968,851968,106496
24.246841,33.924644,9.82945,-8.402597,304.81458,16.800851063829786,13.064664024926204,18.0,1,62,0.00027442622950819666,113.76850891113281,-0.029354434460401535,5.17415189743042,0.022820571437478065,0.019582625478506088,0.181805419921875,0.1045304536819458,181,4773.610890626907,868352,868352,108544
22.564266,33.08281,10.201372,-54.72582,404.94376,16.219430485762143,12.761650479414316,19.0,1,70,0.00027393442622950816,108.8687973022461,-0.011897978372871876,5.101367950439453,0.031762488186359406,0.017291359603405,0.178497314453125,0.10378968715667725,180,4893.308886051178,884736,884736,110592
24.750195,38.859287,10.073215,-4.725993,601.01904,16.55450643776824,13.321311102043461,19.0,1,84,0.00027344262295081966,251.95184326171875,-0.037789635360240936,5.001467227935791,0.01655132696032524,0.015729835256934166,0.181201171875,0.09496414661407471,177,5090.408325910568,901120,901120,112640
23.295223,32.539246,10.120211,-56.769096,403.00848,16.457264957264957,12.852628293777222,18.0,1,70,0.0002729508196721311,152.01904296875,-0.022275041788816452,4.930322170257568,0.007573898881673813,0.018957804888486862,0.196087646484375,0.11006569862365723,173,5277.694066524506,917504,917504,114688
27.373646,43.27071,13.872314,-4.323659,545.8807,17.35549645390071,13.57075122968256,20.0,1,80,0.0002724590163934426,159.29470825195312,-0.0252247117459774,4.8690714836120605,0.02220217138528824,0.01848195120692253,0.200518798828125,0.0990290641784668,174,5350.567550420761,933888,933888,116736
27.7997,41.51314,12.191923,-57.90178,532.1834,17.71797153024911,13.614794554482096,19.0,1,79,0.0002719672131147541,183.12747192382812,-0.027768563479185104,4.783480167388916,0.03254976496100426,0.01772199012339115,0.186785888671875,0.1147916316986084,175,5424.247416257858,950272,950272,118784
27.916561,43.008446,11.570616,-29.659754,457.38818,17.249547920433997,13.864858096306122,19.0,1,74,0.00027147540983606556,159.4394989013672,-0.017185300588607788,4.70554780960083,0.03716348856687546,0.02049609273672104,0.1843017578125,0.08068013191223145,174,5553.783593177795,966656,966656,120832
31.18128,45.403458,13.588573,-4.4621043,417.8848,18.16390423572744,14.320419844960862,20.0,1,71,0.000270983606557377,152.84274291992188,-0.0273817740380764,4.65101957321167,0.02877144329249859,0.017212536185979843,0.18255615234375,0.11139720678329468,174,5626.125388622284,983040,983040,122880
32.883167,55.224586,13.482002,-100.4142,774.7424,17.961100569259962,14.984223364338593,20.0,1,94,0.0002704918032786885,307.32415771484375,-0.02668902836740017,4.586349010467529,0.019223829731345177,0.017040155827999115,0.190374755859375,0.09704345464706421,175,5701.564151287079,999424,999424,124928
31.63135,48.037746,12.78233,-4.4279356,528.5224,18.098499061913696,14.450947552905602,19.0,1,80,0.00027,373.65594482421875,-0.02777835726737976,4.530733108520508,0.01789824292063713,0.023216715082526207,0.188720703125,0.03674989938735962,175,5774.242522716522,1015808,1015808,126976
33.49694,47.99119,14.036323,-9.587285,516.2185,18.40737148399612,14.755850209301462,20.0,1,78,0.00026950819672131145,309.28582763671875,-0.027393432334065437,4.476186752319336,0.04057367146015167,0.01623307727277279,0.206134033203125,0.10389482975006104,176,5845.792282104492,1032192,1032192,129024
35.94383,62.94226,16.214603,-535.7694,1020.3168,19.099804305283758,15.31757173561129,21.0,1,107,0.0002690163934426229,269.9696044921875,-0.036892905831336975,4.3806471824646,0.004962968174368143,0.017104119062423706,0.1910888671875,0.08869081735610962,177,5917.2645518779755,1048576,1048576,131072
34.301945,52.260143,13.407919,-19.671848,487.07788,18.264705882352942,15.078764753192559,20.0,1,77,0.0002685245901639344,307.7625732421875,-0.018789133056998253,4.303252696990967,0.01794510893523693,0.016595210880041122,0.20545654296875,0.11678338050842285,177,5989.46485209465,1064960,1064960,133120
36.142128,60.696,14.279211,-306.6115,845.18054,18.508341511285575,15.655098812821626,20.0,1,98,0.0002680327868852459,490.322021484375,-0.0324501134455204,4.239871501922607,0.006700064986944199,0.016501549631357193,0.19927978515625,0.11446952819824219,178,6060.279050588608,1081344,1081344,135168
41.95393,76.85093,16.137442,-28.151575,920.6052,19.73265306122449,16.43397287297985,21.0,1,102,0.00026754098360655734,443.1126403808594,-0.029443100094795227,4.1531662940979,0.02478482946753502,0.019536809995770454,0.190924072265625,0.08554357290267944,179,6130.033493280411,1097728,1097728,137216
39.504528,65.02621,17.92347,-12.58176,730.54083,19.573022312373226,15.766270850938122,21.0,1,92,0.00026704918032786885,354.8371887207031,-0.021393097937107086,4.074695587158203,0.04288053885102272,0.022126587107777596,0.208294677734375,0.10870999097824097,176,6308.853665113449,1114112,1114112,139264
42.765305,65.83845,18.362484,-29.684998,631.71405,19.98218029350105,16.360351708767762,22.0,1,88,0.00026655737704918035,389.2093811035156,-0.028916209936141968,3.9910624027252197,0.02257959172129631,0.019072003662586212,0.21280517578125,0.11513876914978027,175,6427.490987062454,1130496,1130496,141312
43.238598,132.09348,15.922003,-286.01828,3687.9487,19.603288797533402,16.901469783987487,21.0,1,200,0.0002660655737704918,769.95166015625,-0.011137746274471283,3.9298346042633057,-0.005412021651864052,0.019902829080820084,0.193939208984375,0.04186505079269409,173,6609.131422758102,1146880,1146880,143360
51.58988,140.43578,21.100618,-3.9268837,3690.0806,21.14008620689655,17.873712540839644,22.0,1,200,0.00026557377049180324,941.0066528320312,-0.021860728040337563,3.8505172729492188,0.018995895981788635,0.019855275750160217,0.207208251953125,0.037992238998413086,172,6758.5776450634,1163264,1163264,145408
41.36835,67.80913,16.110592,-75.92387,620.97925,19.45881126173097,16.34604042530969,21.0,1,85,0.00026508196721311474,452.34564208984375,-0.041399456560611725,3.782897710800171,0.03479144722223282,0.016986273229122162,0.2153076171875,0.12716519832611084,172,6839.193014621735,1179648,1179648,147456
44.965866,69.87589,16.419693,-3.2083337,573.9928,20.054197662061636,16.85508137760637,21.0,1,82,0.0002645901639344262,466.43133544921875,-0.03158598393201828,3.6948795318603516,0.028553012758493423,0.021303992718458176,0.206842041015625,0.1251363754272461,173,6906.8426861763,1196032,1196032,149504
46.822544,71.00575,19.61284,-2.7975402,655.18054,20.484118291347208,17.01986532494678,22.0,1,87,0.0002640983606557377,509.64727783203125,-0.031811878085136414,3.633568048477173,0.02477458119392395,0.01609783060848713,0.1973388671875,0.12173998355865479,173,6971.839429616928,1212416,1212416,151552
48.203045,103.57387,18.621845,-9.203136,2315.9023,20.18909899888765,17.627269713831755,22.0,1,160,0.00026360655737704913,467.015380859375,-0.0153313297778368,3.569319009780884,0.03936846926808357,0.02017623744904995,0.197698974609375,0.03390747308731079,174,7034.658392429352,1228800,1228800,153600
50.822456,83.67187,20.494234,-3.8236973,1051.6604,21.039503386004515,17.613918714606115,22.0,1,109,0.00026311475409836063,542.1412353515625,-0.02736983448266983,3.4995954036712646,0.04254721850156784,0.014969250187277794,0.21390380859375,0.10212886333465576,175,7099.716842889786,1245184,1245184,155648
49.406826,79.5368,19.544554,-7.4875116,1184.4956,20.727069351230426,17.54155835401634,22.0,1,115,0.0002626229508196721,555.2791137695312,-0.02278779074549675,3.4447405338287354,0.026769006624817848,0.017495902255177498,0.215142822265625,0.11769759654998779,173,7270.117535829544,1261568,1261568,157696
63.322918,94.139534,27.751125,-56.853012,896.1777,23.879391100702577,18.639139942672884,24.0,1,101,0.0002621311475409836,724.171142578125,-0.0058329422026872635,3.3859806060791016,0.01988120749592781,0.02248239889740944,0.21116943359375,0.12366318702697754,174,7338.469444274902,1277952,1277952,159744
61.481445,96.59314,25.401752,-2.8766336,997.1278,22.85576923076923,18.92345068814738,23.5,1,106,0.0002616393442622951,618.5310668945312,-0.016499526798725128,3.3238794803619385,0.012796305119991302,0.016753314062952995,0.220928955078125,0.11554920673370361,174,7399.72305226326,1294336,1294336,161792
64.91641,161.3468,22.702646,-560.5895,3733.7659,22.77199504337051,20.198949973567238,23.0,1,200,0.00026114754098360653,1469.268798828125,-0.030554546043276787,3.254810094833374,0.040416836738586426,0.020904429256916046,0.2073974609375,0.0592043399810791,175,7461.214101076126,1310720,1310720,163840
67.21628,95.31517,28.466194,-43.360954,685.48224,23.819651741293534,19.534280669421914,25.0,1,89,0.000260655737704918,709.9153442382812,-0.023492615669965744,3.1895997524261475,0.04051816835999489,0.0284794420003891,0.21927490234375,0.1287158727645874,176,7527.353533029556,1327104,1327104,165888
66.662766,102.953156,26.793068,-73.34154,978.68933,23.53646477132262,19.609260138409848,24.0,1,105,0.0002601639344262295,675.0030517578125,-0.028721239417791367,3.1232874393463135,0.03623460233211517,0.019352449104189873,0.215087890625,0.12767422199249268,176,7590.664256095886,1343488,1343488,167936
69.42818,113.31858,28.572578,-46.276787,1277.2478,23.925505050505052,19.950779230813044,25.0,1,119,0.000259672131147541,634.4717407226562,-0.03359267860651016,3.0553395748138428,0.031914643943309784,0.021039290353655815,0.20948486328125,0.11979681253433228,177,7653.3275146484375,1359872,1359872,169984
72.49484,111.44545,28.577028,-2.9469557,844.4637,24.0249343832021,20.514399470265168,24.0,1,98,0.0002591803278688524,776.4967651367188,-0.03482168912887573,2.9741322994232178,0.04046826809644699,0.019942201673984528,0.203887939453125,0.11788153648376465,175,7834.934230566025,1376256,1376256,172032
74.63463,111.589935,28.040998,-2.668676,998.0902,24.241565452091766,20.851889488848794,24.0,1,106,0.00025868852459016387,1714.0289306640625,-0.04196960851550102,2.8902130126953125,0.008452767506241798,0.017946409061551094,0.202764892578125,0.0878744125366211,173,8037.82986330986,1392640,1392640,174080
76.9342,111.62218,35.773384,-2.9534252,941.70557,25.078804347826086,20.591571373110263,26.0,1,103,0.00025819672131147537,1054.8258056640625,-0.016573989763855934,2.833486318588257,0.030640289187431335,0.0230299960821867,0.19793701171875,0.11828255653381348,173,8098.446695566177,1409024,1409024,176128
80.26588,118.543144,31.980885,-2.0576227,1015.69055,25.505420054200542,21.10967868795376,25.0,1,107,0.00025770491803278687,1552.9373779296875,-0.03497854992747307,2.7731988430023193,0.03304441273212433,0.02365860529243946,0.20587158203125,0.10601264238357544,174,8158.5727891922,1425408,1425408,178176
92.0255,139.66385,37.11529,-1.6234374,1048.2246,26.413597733711047,22.846551473948526,27.0,1,109,0.0002572131147540983,1232.7862548828125,-0.04488280415534973,2.7205495834350586,0.03187566250562668,0.018595518544316292,0.22059326171875,0.11589658260345459,175,8221.959325790405,1441792,1441792,180224
87.92387,128.47546,39.827156,-7.3500834,1322.7098,26.240398293029873,22.061738429780764,27.0,1,121,0.0002567213114754098,1149.868408203125,-0.025685686618089676,2.6550025939941406,0.011336619034409523,0.015283150598406792,0.20882568359375,0.11563557386398315,175,8291.906273841858,1458176,1458176,182272
86.6626,132.89885,35.402588,-376.80563,1439.2589,25.858156028368793,22.48188602934923,26.0,1,126,0.0002562295081967213,1255.8084716796875,-0.01846630871295929,2.586998224258423,0.06147373467683792,0.03210188448429108,0.2116943359375,0.11661273241043091,174,8442.19371509552,1474560,1474560,184320
91.92022,135.0725,35.26049,-1.1713219,1081.0951,26.144329896907216,22.978950977506816,26.0,1,110,0.00025573770491803277,1283.3638916015625,-0.0070877112448215485,2.5379221439361572,0.01700844056904316,0.03201347216963768,0.20396728515625,0.1260928511619568,174,8532.669909000397,1490944,1490944,186368
105.12604,139.79439,53.125713,-3.052978,845.19574,29.04367469879518,23.18221864264471,30.0,1,98,0.0002552459016393442,1186.927001953125,-0.03885027766227722,2.4760935306549072,0.04884418845176697,0.019213756546378136,0.216583251953125,0.12470829486846924,170,8817.167612314224,1507328,1507328,188416
103.26471,141.70276,48.800327,-24.12555,921.7685,28.53673163418291,23.32078141249986,29.0,1,102,0.0002547540983606557,1166.297119140625,-0.021309148520231247,2.437464714050293,0.021405011415481567,0.020861199125647545,0.202496337890625,0.12247323989868164,167,9119.292880535126,1523712,1523712,190464
104.22378,151.8496,44.795044,-7.065906,1369.3049,28.120743034055728,23.857243840360663,28.0,1,123,0.0002542622950819672,1651.9005126953125,-0.018398258835077286,2.3803517818450928,0.021018382161855698,0.022614939138293266,0.21112060546875,0.11502116918563843,167,9176.692795276642,1540096,1540096,192512
102.58984,147.30362,40.904976,-384.68616,1103.1997,27.811728395061728,23.97661640118738,27.5,1,111,0.00025377049180327866,1580.8770751953125,-0.012814870104193687,2.324042320251465,0.022746281698346138,0.01700844056904316,0.216229248046875,0.1191357970237732,168,9231.244181394577,1556480,1556480,194560
98.41419,148.19875,35.98472,-3.0946803,1185.7664,26.24923076923077,24.174991038591436,26.0,1,115,0.0002532786885245901,1399.174072265625,-0.021838216111063957,2.2714388370513916,0.017221979796886444,0.01917015016078949,0.205072021484375,0.12864696979522705,169,9286.431963443756,1572864,1572864,196608
